WikEM_Name,DB_Ingredient_Name,Match_Type,File_Path
Ascaris lumbricoides,,None,scripts/wikem_scraper/scraped_data/drugs/Ascaris_lumbricoides.json
Depression,,None,scripts/wikem_scraper/scraped_data/drugs/Depression.json
Abdominal compartment syndrome es,,None,scripts/wikem_scraper/scraped_data/drugs/Abdominal_compartment_syndrome_es.json
Conjunctivitis,,None,scripts/wikem_scraper/scraped_data/drugs/Conjunctivitis.json
Acalculous cholecystitis,,None,scripts/wikem_scraper/scraped_data/drugs/Acalculous_cholecystitis.json
Beta-blocker toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Beta-blocker_toxicity.json
Explosions,,None,scripts/wikem_scraper/scraped_data/drugs/Explosions.json
Pemphigus vulgaris,,None,scripts/wikem_scraper/scraped_data/drugs/Pemphigus_vulgaris.json
Tetracaine,,None,scripts/wikem_scraper/scraped_data/drugs/Tetracaine.json
Doxycycline,doxycycline,Exact,scripts/wikem_scraper/scraped_data/drugs/Doxycycline.json
Acanthosis nigricans,,None,scripts/wikem_scraper/scraped_data/drugs/Acanthosis_nigricans.json
Ascites en,,None,scripts/wikem_scraper/scraped_data/drugs/Ascites_en.json
Choledocholithiasis,,None,scripts/wikem_scraper/scraped_data/drugs/Choledocholithiasis.json
Breech delivery,,None,scripts/wikem_scraper/scraped_data/drugs/Breech_delivery.json
ST segment elevation,,None,scripts/wikem_scraper/scraped_data/drugs/ST_segment_elevation.json
70kg (ADULT),,None,scripts/wikem_scraper/scraped_data/drugs/70kg_(ADULT).json
Esophageal injury,,None,scripts/wikem_scraper/scraped_data/drugs/Esophageal_injury.json
Acute angle-closure glaucoma,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_angle-closure_glaucoma.json
Dinitrophenol toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Dinitrophenol_toxicity.json
Crown-of-Thorns starfish envenomation,,None,scripts/wikem_scraper/scraped_data/drugs/Crown-of-Thorns_starfish_envenomation.json
Griseofulvin,griseofulvin,Exact,scripts/wikem_scraper/scraped_data/drugs/Griseofulvin.json
Amiloride,amiloride,Exact,scripts/wikem_scraper/scraped_data/drugs/Amiloride.json
Meperidine,,None,scripts/wikem_scraper/scraped_data/drugs/Meperidine.json
Cluster headache,,None,scripts/wikem_scraper/scraped_data/drugs/Cluster_headache.json
Sequential (Sepsis Related) Organ Failure Assessment Score (SOFA),,None,scripts/wikem_scraper/scraped_data/drugs/Sequential_(Sepsis_Related)_Organ_Failure_Assessment_Score_(SOFA).json
Fournier gangrene,,None,scripts/wikem_scraper/scraped_data/drugs/Fournier_gangrene.json
Oropharyngeal candidiasis,,None,scripts/wikem_scraper/scraped_data/drugs/Oropharyngeal_candidiasis.json
Spectinomycin,,None,scripts/wikem_scraper/scraped_data/drugs/Spectinomycin.json
Paraquat toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Paraquat_toxicity.json
Mid-shaft femur fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Mid-shaft_femur_fracture.json
Skin abscess,,None,scripts/wikem_scraper/scraped_data/drugs/Skin_abscess.json
Fomepizole,,None,scripts/wikem_scraper/scraped_data/drugs/Fomepizole.json
Graft-vs-host disease,,None,scripts/wikem_scraper/scraped_data/drugs/Graft-vs-host_disease.json
Healthcare occupational exposure to blood or other body fluids,,None,scripts/wikem_scraper/scraped_data/drugs/Healthcare_occupational_exposure_to_blood_or_other_body_fluids.json
Ocular ultrasound,,None,scripts/wikem_scraper/scraped_data/drugs/Ocular_ultrasound.json
Medial epicondylitis,,None,scripts/wikem_scraper/scraped_data/drugs/Medial_epicondylitis.json
Neck trauma,,None,scripts/wikem_scraper/scraped_data/drugs/Neck_trauma.json
Candiduria,,None,scripts/wikem_scraper/scraped_data/drugs/Candiduria.json
Anal fissure,,None,scripts/wikem_scraper/scraped_data/drugs/Anal_fissure.json
Gastritis,,None,scripts/wikem_scraper/scraped_data/drugs/Gastritis.json
Travel-related skin conditions,,None,scripts/wikem_scraper/scraped_data/drugs/Travel-related_skin_conditions.json
Uvulitis,,None,scripts/wikem_scraper/scraped_data/drugs/Uvulitis.json
Staphylococcus saprophyticus,,None,scripts/wikem_scraper/scraped_data/drugs/Staphylococcus_saprophyticus.json
Antipsychotic toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Antipsychotic_toxicity.json
Pasteurella multocida,,None,scripts/wikem_scraper/scraped_data/drugs/Pasteurella_multocida.json
Cyproheptadine,cyproheptadine,Exact,scripts/wikem_scraper/scraped_data/drugs/Cyproheptadine.json
Constrictive pericarditis,,None,scripts/wikem_scraper/scraped_data/drugs/Constrictive_pericarditis.json
Hyperamylasemia,,None,scripts/wikem_scraper/scraped_data/drugs/Hyperamylasemia.json
Chylothorax,,None,scripts/wikem_scraper/scraped_data/drugs/Chylothorax.json
Ephedrine,ephedrine,Exact,scripts/wikem_scraper/scraped_data/drugs/Ephedrine.json
Arthritis,,None,scripts/wikem_scraper/scraped_data/drugs/Arthritis.json
Insomnia,,None,scripts/wikem_scraper/scraped_data/drugs/Insomnia.json
Traumatic epididymitis,,None,scripts/wikem_scraper/scraped_data/drugs/Traumatic_epididymitis.json
Terbinafine,terbinafine,Exact,scripts/wikem_scraper/scraped_data/drugs/Terbinafine.json
Acute kidney injury,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_kidney_injury.json
Eptifibatide,eptifibatide,Exact,scripts/wikem_scraper/scraped_data/drugs/Eptifibatide.json
Palliative medicine,,None,scripts/wikem_scraper/scraped_data/drugs/Palliative_medicine.json
Herpetic whitlow,,None,scripts/wikem_scraper/scraped_data/drugs/Herpetic_whitlow.json
Febrile seizure es,,None,scripts/wikem_scraper/scraped_data/drugs/Febrile_seizure_es.json
Pramipexole,pramipexol,Fuzzy (>0.85),scripts/wikem_scraper/scraped_data/drugs/Pramipexole.json
Cefixime,cefixime,Exact,scripts/wikem_scraper/scraped_data/drugs/Cefixime.json
Flexion cervical teardrop fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Flexion_cervical_teardrop_fracture.json
Ventilator associated pneumonia,,None,scripts/wikem_scraper/scraped_data/drugs/Ventilator_associated_pneumonia.json
Wide-complex tachycardia,,None,scripts/wikem_scraper/scraped_data/drugs/Wide-complex_tachycardia.json
Ultraviolet keratitis,,None,scripts/wikem_scraper/scraped_data/drugs/Ultraviolet_keratitis.json
Amyloidosis,,None,scripts/wikem_scraper/scraped_data/drugs/Amyloidosis.json
Proton-pump inhibitor,,None,scripts/wikem_scraper/scraped_data/drugs/Proton-pump_inhibitor.json
Nitrous oxide,,None,scripts/wikem_scraper/scraped_data/drugs/Nitrous_oxide.json
100kg (large adult),,None,scripts/wikem_scraper/scraped_data/drugs/100kg_(large_adult).json
Tobramycin,tobramycin,Exact,scripts/wikem_scraper/scraped_data/drugs/Tobramycin.json
Olecranon fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Olecranon_fracture.json
Distal radius x-ray,,None,scripts/wikem_scraper/scraped_data/drugs/Distal_radius_x-ray.json
Ventriculoperitoneal shunt obstruction,,None,scripts/wikem_scraper/scraped_data/drugs/Ventriculoperitoneal_shunt_obstruction.json
Antihypertensives,,None,scripts/wikem_scraper/scraped_data/drugs/Antihypertensives.json
Tinea pedis,,None,scripts/wikem_scraper/scraped_data/drugs/Tinea_pedis.json
Apixaban,apixaban,Exact,scripts/wikem_scraper/scraped_data/drugs/Apixaban.json
Yersinia enterocolitica,,None,scripts/wikem_scraper/scraped_data/drugs/Yersinia_enterocolitica.json
Edoxaban,edoxaban,Exact,scripts/wikem_scraper/scraped_data/drugs/Edoxaban.json
Mesenteric lymphadenitis,,None,scripts/wikem_scraper/scraped_data/drugs/Mesenteric_lymphadenitis.json
Blepharitis,,None,scripts/wikem_scraper/scraped_data/drugs/Blepharitis.json
Erythema nodosum,,None,scripts/wikem_scraper/scraped_data/drugs/Erythema_nodosum.json
Epigastric abdominal pain,,None,scripts/wikem_scraper/scraped_data/drugs/Epigastric_abdominal_pain.json
Black hairy tongue,,None,scripts/wikem_scraper/scraped_data/drugs/Black_hairy_tongue.json
Prostatitis,,None,scripts/wikem_scraper/scraped_data/drugs/Prostatitis.json
Cilostazol,cilostazol,Exact,scripts/wikem_scraper/scraped_data/drugs/Cilostazol.json
Levamisole toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Levamisole_toxicity.json
Dilated cardiomyopathy,,None,scripts/wikem_scraper/scraped_data/drugs/Dilated_cardiomyopathy.json
Chlordiazepoxide,chlordiazepoxide,Exact,scripts/wikem_scraper/scraped_data/drugs/Chlordiazepoxide.json
Bell%27s palsy,,None,scripts/wikem_scraper/scraped_data/drugs/Bell%27s_palsy.json
Pelvic x-ray interpretation,,None,scripts/wikem_scraper/scraped_data/drugs/Pelvic_x-ray_interpretation.json
Pancreas transplant complications,,None,scripts/wikem_scraper/scraped_data/drugs/Pancreas_transplant_complications.json
Cannabinoid hyperemesis syndrome en,,None,scripts/wikem_scraper/scraped_data/drugs/Cannabinoid_hyperemesis_syndrome_en.json
Bowel perforation,,None,scripts/wikem_scraper/scraped_data/drugs/Bowel_perforation.json
Topical steroids,,None,scripts/wikem_scraper/scraped_data/drugs/Topical_steroids.json
Hemoptysis,,None,scripts/wikem_scraper/scraped_data/drugs/Hemoptysis.json
Vestibular schwannoma,,None,scripts/wikem_scraper/scraped_data/drugs/Vestibular_schwannoma.json
Diagnoses by body part (main),,None,scripts/wikem_scraper/scraped_data/drugs/Diagnoses_by_body_part_(main).json
Dysgeusia,,None,scripts/wikem_scraper/scraped_data/drugs/Dysgeusia.json
Tarantula spider bite,,None,scripts/wikem_scraper/scraped_data/drugs/Tarantula_spider_bite.json
Fondaparinux,,None,scripts/wikem_scraper/scraped_data/drugs/Fondaparinux.json
Explosive incident response,,None,scripts/wikem_scraper/scraped_data/drugs/Explosive_incident_response.json
Elbow diagnoses,,None,scripts/wikem_scraper/scraped_data/drugs/Elbow_diagnoses.json
Cardiac enzymes,,None,scripts/wikem_scraper/scraped_data/drugs/Cardiac_enzymes.json
Cefditoren,cefditoren,Exact,scripts/wikem_scraper/scraped_data/drugs/Cefditoren.json
Flexor tenosynovitis,,None,scripts/wikem_scraper/scraped_data/drugs/Flexor_tenosynovitis.json
Congestive heart failure,,None,scripts/wikem_scraper/scraped_data/drugs/Congestive_heart_failure.json
Gamma hydroxybutyrate withdrawal,,None,scripts/wikem_scraper/scraped_data/drugs/Gamma_hydroxybutyrate_withdrawal.json
Hypersensitivity reaction,,None,scripts/wikem_scraper/scraped_data/drugs/Hypersensitivity_reaction.json
Rickettsia sp,,None,scripts/wikem_scraper/scraped_data/drugs/Rickettsia_sp.json
Paget-Schroetter syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Paget-Schroetter_syndrome.json
Amputation,,None,scripts/wikem_scraper/scraped_data/drugs/Amputation.json
Pantoprazole,pantoprazole,Exact,scripts/wikem_scraper/scraped_data/drugs/Pantoprazole.json
Hand and finger tendon injuries,,None,scripts/wikem_scraper/scraped_data/drugs/Hand_and_finger_tendon_injuries.json
Gastric lavage,,None,scripts/wikem_scraper/scraped_data/drugs/Gastric_lavage.json
Microsporidium,,None,scripts/wikem_scraper/scraped_data/drugs/Microsporidium.json
Vasculitis syndromes,,None,scripts/wikem_scraper/scraped_data/drugs/Vasculitis_syndromes.json
Ivermectin,ivermectin,Exact,scripts/wikem_scraper/scraped_data/drugs/Ivermectin.json
Phrenic nerve diaphragmatic stimulators complications,,None,scripts/wikem_scraper/scraped_data/drugs/Phrenic_nerve_diaphragmatic_stimulators_complications.json
Scapulothoracic dissociation,,None,scripts/wikem_scraper/scraped_data/drugs/Scapulothoracic_dissociation.json
Autoimmune hepatitis,,None,scripts/wikem_scraper/scraped_data/drugs/Autoimmune_hepatitis.json
Micafungin,micafungin,Exact,scripts/wikem_scraper/scraped_data/drugs/Micafungin.json
Rucksack paralysis,,None,scripts/wikem_scraper/scraped_data/drugs/Rucksack_paralysis.json
Radia ulna fracture,,None,scripts/wikem_scraper/scraped_data/drugs/Radia_ulna_fracture.json
Flurazepam,,None,scripts/wikem_scraper/scraped_data/drugs/Flurazepam.json
Multifocal atrial tachycardia,,None,scripts/wikem_scraper/scraped_data/drugs/Multifocal_atrial_tachycardia.json
Polymorphic ventricular tachycardia,,None,scripts/wikem_scraper/scraped_data/drugs/Polymorphic_ventricular_tachycardia.json
Nephrogenic systemic fibrosis,,None,scripts/wikem_scraper/scraped_data/drugs/Nephrogenic_systemic_fibrosis.json
Immune thrombocytopenic purpura (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Immune_thrombocytopenic_purpura_(peds).json
Upper GI bleeding guidelines,,None,scripts/wikem_scraper/scraped_data/drugs/Upper_GI_bleeding_guidelines.json
Intracranial hemorrhage (main),,None,scripts/wikem_scraper/scraped_data/drugs/Intracranial_hemorrhage_(main).json
Insulin infusion device complications,,None,scripts/wikem_scraper/scraped_data/drugs/Insulin_infusion_device_complications.json
Sudden sensorineural hearing loss,,None,scripts/wikem_scraper/scraped_data/drugs/Sudden_sensorineural_hearing_loss.json
Hematuria,,None,scripts/wikem_scraper/scraped_data/drugs/Hematuria.json
Prehospital protocol pediatric seizure,,None,scripts/wikem_scraper/scraped_data/drugs/Prehospital_protocol_pediatric_seizure.json
Dental Procedure Prophylaxis,,None,scripts/wikem_scraper/scraped_data/drugs/Dental_Procedure_Prophylaxis.json
Vibrio vulnificus,,None,scripts/wikem_scraper/scraped_data/drugs/Vibrio_vulnificus.json
Achilles tendon rupture,,None,scripts/wikem_scraper/scraped_data/drugs/Achilles_tendon_rupture.json
Abdominal aortic aneurysm,,None,scripts/wikem_scraper/scraped_data/drugs/Abdominal_aortic_aneurysm.json
Tinea cruris,,None,scripts/wikem_scraper/scraped_data/drugs/Tinea_cruris.json
Glucose-6-phosphate deficiency,,None,scripts/wikem_scraper/scraped_data/drugs/Glucose-6-phosphate_deficiency.json
LRINEC score,,None,scripts/wikem_scraper/scraped_data/drugs/LRINEC_score.json
Biliary ultrasound en,,None,scripts/wikem_scraper/scraped_data/drugs/Biliary_ultrasound_en.json
Thumb spica splint,,None,scripts/wikem_scraper/scraped_data/drugs/Thumb_spica_splint.json
Acute hepatic failure,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_hepatic_failure.json
Achalasia,,None,scripts/wikem_scraper/scraped_data/drugs/Achalasia.json
Genitourinary infection,,None,scripts/wikem_scraper/scraped_data/drugs/Genitourinary_infection.json
Sgarbossa%27s criteria,,None,scripts/wikem_scraper/scraped_data/drugs/Sgarbossa%27s_criteria.json
Citrobacter,,None,scripts/wikem_scraper/scraped_data/drugs/Citrobacter.json
Opsoclonus,,None,scripts/wikem_scraper/scraped_data/drugs/Opsoclonus.json
Forearm fracture (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Forearm_fracture_(peds).json
Ketonemia,,None,scripts/wikem_scraper/scraped_data/drugs/Ketonemia.json
Methicillin-Resistant Staphylococcus Aureus (MRSA),,None,scripts/wikem_scraper/scraped_data/drugs/Methicillin-Resistant_Staphylococcus_Aureus_(MRSA).json
Oropharynx and jaw diagnoses,,None,scripts/wikem_scraper/scraped_data/drugs/Oropharynx_and_jaw_diagnoses.json
Morton%27s neuroma,,None,scripts/wikem_scraper/scraped_data/drugs/Morton%27s_neuroma.json
Transient global amnesia,,None,scripts/wikem_scraper/scraped_data/drugs/Transient_global_amnesia.json
Leprosy,,None,scripts/wikem_scraper/scraped_data/drugs/Leprosy.json
Ondansteron,ondansteron,Exact,scripts/wikem_scraper/scraped_data/drugs/Ondansteron.json
Bismuth toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Bismuth_toxicity.json
Acute abdominal series en,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_abdominal_series_en.json
Ropivacaine,ropivacaine,Exact,scripts/wikem_scraper/scraped_data/drugs/Ropivacaine.json
Modified Wells Score,,None,scripts/wikem_scraper/scraped_data/drugs/Modified_Wells_Score.json
Colonoscopy complications en,,None,scripts/wikem_scraper/scraped_data/drugs/Colonoscopy_complications_en.json
Acute dyspnea,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_dyspnea.json
Conversion disorder,,None,scripts/wikem_scraper/scraped_data/drugs/Conversion_disorder.json
Seizure (peds),,None,scripts/wikem_scraper/scraped_data/drugs/Seizure_(peds).json
Beta-2 agonist,,None,scripts/wikem_scraper/scraped_data/drugs/Beta-2_agonist.json
Food protein-induced enterocolitis syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Food_protein-induced_enterocolitis_syndrome.json
Beh%C3%A7et%27s disease,,None,scripts/wikem_scraper/scraped_data/drugs/Beh%C3%A7et%27s_disease.json
Mefloquine,mefloquine,Exact,scripts/wikem_scraper/scraped_data/drugs/Mefloquine.json
Multisystem inflammatory syndrome in children,,None,scripts/wikem_scraper/scraped_data/drugs/Multisystem_inflammatory_syndrome_in_children.json
Corynebacterium,,None,scripts/wikem_scraper/scraped_data/drugs/Corynebacterium.json
Emphysematous pyelonephritis,,None,scripts/wikem_scraper/scraped_data/drugs/Emphysematous_pyelonephritis.json
Propofol infusion syndrome,,None,scripts/wikem_scraper/scraped_data/drugs/Propofol_infusion_syndrome.json
Acute chest pain,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_chest_pain.json
Histrionic personality disorder,,None,scripts/wikem_scraper/scraped_data/drugs/Histrionic_personality_disorder.json
Coronavirus,,None,scripts/wikem_scraper/scraped_data/drugs/Coronavirus.json
Rhabdomyolysis,,None,scripts/wikem_scraper/scraped_data/drugs/Rhabdomyolysis.json
Whippets,,None,scripts/wikem_scraper/scraped_data/drugs/Whippets.json
Abdominal compartment syndrome en,,None,scripts/wikem_scraper/scraped_data/drugs/Abdominal_compartment_syndrome_en.json
Acute pancreatitis,,None,scripts/wikem_scraper/scraped_data/drugs/Acute_pancreatitis.json
Selective serotonin reuptake inhibitor toxicity,,None,scripts/wikem_scraper/scraped_data/drugs/Selective_serotonin_reuptake_inhibitor_toxicity.json
ITP in Pregnancy,,None,scripts/wikem_scraper/scraped_data/drugs/ITP_in_Pregnancy.json
Bag valve mask ventilation,,None,scripts/wikem_scraper/scraped_data/drugs/Bag_valve_mask_ventilation.json
Dobutamine,dobutamine,Exact,scripts/wikem_scraper/scraped_data/drugs/Dobutamine.json
Post-tPA Hemorrhage in CVA,,None,scripts/wikem_scraper/scraped_data/drugs/Post-tPA_Hemorrhage_in_CVA.json
Baclofen,baclofen,Exact,scripts/wikem_scraper/scraped_data/drugs/Baclofen.json
Mycobacterium marinum,,None,scripts/wikem_scraper/scraped_data/drugs/Mycobacterium_marinum.json
Testicular torsion,,None,scripts/wikem_scraper/scraped_data/drugs/Testicular_torsion.json
