id,drug_id,preparation_name,components,interaction_info
2770,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2771,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2772,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2773,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2774,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2775,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2776,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2777,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2778,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2779,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2780,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2781,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2782,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2783,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2784,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2785,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2786,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2787,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2788,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2789,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2790,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2791,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2792,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2793,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2794,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2795,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
2796,DDInter1879,,[],The recommended maximum number of medicines in the 'antihistamines' category to be taken concurrently is usually one.Your list includes two medicines belonging to the 'antihistamines' category.
